ID,Name,Address,Category,Neighborhood,Rating,Reviews,Price,Score,Lat,Lng,Phone,YelpID,Stage,LastUpdated
COLH-032,Pho Viet,"3513 14th St NW, Washington, DC, DC, 20010",Restaurant,Columbia Heights,4.1,808,$$,72,38.9350929260254,-77.0323791503906,+12026292839,pDD_WfkkN-9nTA3huyyOAA,Not Started,
COLH-033,Zometas Bakery & Restaurant,"3703 14th St NW, Washington, DC, DC, 20010",Bakery,Columbia Heights,4.4,12,$,72,38.9372329711914,-77.0323333740234,+12025456852,XePuinG1mTy54TrQpU3_Sw,Not Started,
PETW-007,Cafe On 9th,"4239 9th St NW, Washington, DC, DC, 20011",Cafe,Petworth,4.9,14,,72,38.94278746324522,-77.02491599999999,+13013568266,oftExb7Jxh73JNJXYnZrfw,Not Started,
HST-058,Bar Betsie,"1328 4th St NE, Washington, DC, DC, 20002",Bar,H Street NE,4.3,57,,72,38.9095488,-76.9990765833958,,_EzWIgXaxm2lryfRlvAAIQ,Not Started,
HST-059,Cynthia,"502 H St NE, Washington, DC, DC, 20002",Bar,H Street NE,4.2,50,,72,38.90034662327045,-76.9992372788827,+12027411741,VTvnQDjs-bIIuFEw4Gqdng,Not Started,
HST-060,O-Ku,"1274 5th St NE, Washington Dc, DC, 20002",Restaurant,H Street NE,4.5,766,$$,72,38.90824083550104,-76.99870358398579,+12028888790,xz0bpu2-FgcM-tPM1CKIsQ,Not Started,
HST-061,&pizza,"1118 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.1,826,$$,72,38.90045,-76.99078,+17712239831,8Ee5EEQ_ZAMqqJYhXD5x_w,Not Started,
HST-062,Ethiopic,"401 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.1,816,$$,72,38.899943,-77.000379,+12026752066,aP09fRGUFjiFR5YzUWA1gA,Not Started,
HST-063,Ten Thirty One Coffee,"1248 H St NE, Washington, DC, DC, 20002",Coffee,H Street NE,0.0,0,,72,38.900422,-76.988632,,tdLVSVmmIoB5vlGoCdtsmw,Not Started,
HST-064,Coffee Bar,"600 H St NE, Washington, DC, DC, 20002",Coffee,H Street NE,0.0,0,,72,38.900447,-76.998054,+12024697410,vPpUtTsJ_Kgb_R-uSHzMgA,Not Started,
HST-065,Lost River Coffee Company,"800 Florida Ave NE, Washington, DC, DC, 20002",Coffee,H Street NE,0.0,0,,72,38.90901309906999,-76.9890042275688,,srHeIOsLgs9wWtm7lAY4nw,Not Started,
HST-066,Ten Ren's Tea Time,"400 East Capitol St NE, Washington, DC, DC, 20003",Coffee,H Street NE,0.0,0,,72,38.890115149327826,-77.00034243531516,,sG59_xoac_xZxY0-4YhaQw,Not Started,
HST-067,Della Dolce Cafe,"1382 E Capitol St NE, Washington, DC, DC, 20003",Coffee,H Street NE,0.0,0,,72,38.890140107211984,-76.98574965794195,,mwxALzzGmFJVG9UJxnI3NA,Not Started,
HST-068,The Village Cafe,"1325 5th St NE, Washington, DC, DC, 20002",Coffee,H Street NE,0.0,0,,72,38.90905531001322,-76.99716045276128,,O5GYd97NwAIp7D8Fk3LTvQ,Not Started,
CAPH-055,Jab We Met Indian Kitchen,"515 8th St SE, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,4.6,66,,72,38.88223015536673,-76.99542770000001,+12029306190,edG1xNkyoeuN4nlLdxKCUQ,Not Started,
CAPH-056,The Betsy,"514 8th St Se Back Aly, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,4.1,139,$$,72,38.8822113,-76.9945958,+12025440100,jiTm5vl0aufHn8kKpdqv5Q,Not Started,
CAPH-057,Dubliner Restaurant & Pub,"4 F St NW, Washington, DC, DC, 20001",Restaurant,Capitol Hill / Barracks Row,3.6,917,$$,72,38.8971526,-77.009472,+12027373773,G5O1G0d2xbNxBnoamZbVYQ,Not Started,
CAPH-058,Chloe,"1331 4th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.5,744,$$,72,38.87467892434944,-77.00075581507495,+12023137007,HKXdBKKvjdZDxLrYlKosfg,Not Started,
CAPH-059,Pret A Manger,"50 Massachusetts Ave NE, Washington, DC, DC, 20002",Coffee,Capitol Hill / Barracks Row,4.1,117,$,72,38.89700224382705,-77.0064228664401,+12022890186,F-yb193GnrNSHb7YbEAiKQ,Not Started,
CAPH-060,William III Espresso Bar & Cafe,"1 Parsons Ave, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,3.2,9,$,72,38.8729624897877,-76.994172334671,,of1g52sc6JBP1BhDGzZHDA,Not Started,
CAPH-061,Starbucks,"237 Pennsylvania Ave SE, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,3.1,113,$$,72,38.886854432997225,-77.00225502560322,+12025449783,65QQRzS8bUwS45ngwF1zAg,Not Started,
CAPH-062,Starbucks,"1200 New Jersey Ave SE, Washington, DC, DC, 20590",Coffee,Capitol Hill / Barracks Row,2.3,137,$,72,38.87619934405552,-77.00359690582845,+12024881101,MZuAo32AkUZIf0QSrApRIA,Not Started,
CAPH-063,Cafe Angelique DC,"1104-C 8th St SE, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,0.0,0,,72,38.877208,-76.994737,+12024502089,oCIRthNF2HlIYzCjVs9Cdw,Not Started,
CAPH-064,Ti Coffee Shop,"810 Potomac Aenue SE, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,0.0,0,,72,38.87696,-76.99447,,dQWseRPTeBVLxiQS4QbDuA,Not Started,
CAPH-065,The Commons,"1221 Half St SE, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,0.0,0,,72,38.87515,-77.0078,+13104971803,xaazuGA5FxUlylmjMLUmsg,Not Started,
NAVY-018,Hen Quarter Prime,"2121 First St SW, Washington, DC, DC, 20024",Bar,Navy Yard / The Wharf,4.4,140,$$$$,72,38.86412,-77.01239,+12024841597,Citqe34UyfMAaC0fNxT8Bw,Not Started,
NAVY-019,The Salt Line,"79 Potomac Ave SE, Washington, DC, DC, 20003",Restaurant,Navy Yard / The Wharf,3.9,827,$$,72,38.871328,-77.006294,+12025062368,OzOSKLf62p05vozGb7Z6xw,Not Started,
NAVY-020,Bar Americano,"Washington, DC, DC, 20036",Cafe,Navy Yard / The Wharf,4.2,12,,72,38.88916877547317,-77.01965159047478,,o_g-w7sRYE1qSya-kEh20A,Not Started,
NAVY-021,Starbucks,"550 C St SW, Washington, DC, DC, 20024",Coffee,Navy Yard / The Wharf,2.1,130,$$,72,38.88592058706106,-77.0197023502054,+12024848059,gdeYbyRxM575XSKcQ-ocXg,Not Started,
PENN-097,Wok and Roll Karaoke,"604 H St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,2.8,895,$$,72,38.8996193,-77.0203473,+12024504702,77OxJfmG2xI-0O_ekvKY1A,Not Started,
PENN-098,Daikaya the Izakaya,"705 6th St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,3.9,984,$$,72,38.8986,-77.01959,+12025891600,wTz5b1FR8Af06LKjf9eTDQ,Not Started,
PENN-099,Poke Papa,"806 H St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,4.5,919,$$,72,38.899688653138824,-77.02333697264807,+12023937653,HCn8qdemi92v6amxwrdWZg,Not Started,
PENN-100,Starbucks,"325 7th St NW, Washington, DC, DC, 20004",Coffee,Penn Quarter / Chinatown,2.2,137,$$,72,38.89424444600968,-77.02173114621755,+12026285044,1X-DqnIYLXR2trVPuyk-1g,Not Started,
PENN-101,Little Penn Coffeehouse,"801 E St NW, Washington, DC, DC, 20004",Coffee,Penn Quarter / Chinatown,2.0,8,,72,38.896321,-77.023306,,2sediklSgnz8LjNdDCXk0A,Not Started,
PENN-102,Verve Coffee Roasters,"732 7th St NW, Washington, DC, DC, 20001",Coffee,Penn Quarter / Chinatown,0.0,0,,72,38.89946908471416,-77.02206959165979,,zla1rulgadA8ZSk51J5s7Q,Not Started,
PENN-103,illy,"1212 New York Ave NW, Washington, DC, DC, 20002",Coffee,Penn Quarter / Chinatown,0.0,0,,72,38.90012,-77.02876,,Y5oM_2xMYFDBM9sDz2dMmw,Not Started,
PENN-104,Ocean Terrace Cafe,"1000 Constitution Ave NW, Washington, DC, DC, 20224",Cafe,Penn Quarter / Chinatown,2.8,14,,72,38.8912311552769,-77.0258804038167,,YjJf0Ylx1DHed5SxBbEoYA,Not Started,
PENN-105,Leroy Nieman Jazz Cafe,"1300 Constitution Ave NW, Washington, DC, DC, 20560",Cafe,Penn Quarter / Chinatown,1.9,13,,72,38.891337887251,-77.0299409329891,,qn3YNvQacTFAxZJvK59wPw,Not Started,
GTWN-072,Pizzeria Paradiso Georgetown,"3282 M St NW, Washington, DC, DC, 20007",Bar,Georgetown,3.7,893,$$,72,38.9049770854945,-77.0656167460327,+12023371245,ZpRRIz2PdzzDNOi9mgwkTg,Not Started,
GTWN-073,Chaia,"3207 Grace St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.5,821,$$,72,38.90408,-77.06326,+12023335222,XjJCNlCD07BhP2QZDw6u0g,Not Started,
GTWN-074,Falafel Inc,"1210 Potomac St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.7,890,$,72,38.90546,-77.06536,+12026447354,8M2lx56pR6Ld6_BbTbSyeg,Not Started,
GTWN-075,Good Stuff Eatery,"3291 M St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,3.9,832,$$,72,38.905325,-77.065781,+12023374663,ltjjaDCymcuONtiiBVTqmQ,Not Started,
GTWN-076,Little Tiger Dumplings,"1700 N Moore St, Arlington, VA, 22209",Coffee,Georgetown,4.4,8,,72,38.89557,-77.07202,+12409138222,HWLdm1oYJ9uN4RK39eW5uQ,Not Started,
GTWN-077,Blank Street Coffee,"3201 Prospect St NW, Washington, DC, DC, 20007",Coffee,Georgetown,0.0,0,,72,38.90612676700043,-77.0631441,,jLvNNhE1Ud09f9jd4kJ2Lw,Not Started,
GTWN-078,Lightning Coffee,"1700 N Moore St, Arlington, VA, 22209",Coffee,Georgetown,3.7,9,,72,38.8957479595635,-77.07187119999999,,YAua2QOnVqM93Paqu8Vq6g,Not Started,
GLOV-011,Little Blackbird,"3309 Connecticut Ave NW, Washington, DC, DC, 20008",Wine Bar,Glover Park / Cathedral,4.6,55,,72,38.93389703251813,-77.0570814,+12022446550,mdb8b3nS7zX3XEBeMVOpDA,Not Started,
GLOV-012,Ali’s fine Uyghur cuisine,"2412 Wisconsin Ave NW, Washington, DC, DC, 20007",Coffee,Glover Park / Cathedral,0.0,0,,72,38.92138,-77.07251,,uDpnaUXfcb5nX7YcxqcEaQ,Not Started,
BROOK-008,Browers Brownies,"670 Michigan Ave NE, Washington, DC, DC, 20017",Coffee,Brookland,0.0,0,,72,38.9330028,-76.99672446,+12025055691,nyd0ZGd3GUs-oNZzIfmEUw,Not Started,
NOMA-012,Insomnia Cookies,"50 Massachusetts Ave NE, Washington, DC, DC, 20002",Coffee,NoMa / Union Market,4.2,9,,72,38.8979479,-77.0062458,+12027803188,nH-gj9DBGe_HK2ACnYNIbQ,Not Started,
DUP-222,St. Arnold's Mussel Bar,"1827 Jefferson Pl NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,4.2,777,$$,71,38.90665,-77.04278,+12026294783,nHK6jiL7EnOA0QDOer4RQQ,Not Started,
DUP-223,The Golden Age,"1726 Connecticut Ave NW, Washington, DC, DC, 20009",Bar,Dupont Circle,4.4,52,,71,38.91349007990498,-77.0459902727018,,1zSfdRQ4ULsC4OwT6RwgZw,Not Started,
DUP-224,Vagabond,"1836 18th St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,4.2,133,,71,38.915296,-77.04186,+12026291301,JgsWKXb6AcA4BEyRia-Jzw,Not Started,
DUP-225,Apéro,"2622 P St NW, Washington, DC, DC, 20007",Bar,Dupont Circle,4.2,136,,71,38.90922189994741,-77.05549099570759,+12025251682,vKrJ1L3_VPGsGfzC0JN0jw,Not Started,
DUP-226,Ellington Park Bistro,"2033 M St NW, Washington, DC, DC, 20036",Bar,Dupont Circle,3.7,43,,71,38.90594,-77.04626,+12028882899,OHRlCJvgbkS1l9D8TcIE7A,Not Started,
DUP-227,Blackfinn Ameripub - DC,"1620 I St NW, Washington, DC, DC, 20006",Bar,Dupont Circle,3.4,683,$$,71,38.90106,-77.0375,+12024294350,fWKrooOXcsNBPrgujvyQPw,Not Started,
DUP-228,Ellipse Rooftop Bar,"1522 K St NW, Washington, DC, DC, 20005",Bar,Dupont Circle,3.8,48,$$,71,38.90213,-77.03567,+12028301900,gpJ1M3RpDiHFRqIT73oHFw,Not Started,
DUP-229,Kingfisher,"1414 14th St NW, Washington, DC, DC, 20005",Bar,Dupont Circle,4.3,125,$$,71,38.909378,-77.032363,+12027506600,aWVkJSMrkmwYsruosNOVmw,Not Started,
DUP-230,Lupo Pizzeria,"1908 14th Street Nw, Washington, DC, DC, 20009",Bar,Dupont Circle,4.2,135,$$,71,38.91587,-77.0322,+12025066137,UiyLESyyMk4a-deZ_n5xDw,Not Started,
DUP-231,ANJU,"1805 18th St NW, Washington, DC, DC, 20009",Restaurant,Dupont Circle,4.3,652,$$,71,38.91437,-77.04149,+12028458935,Qt14DkOz6QNb6HoUdBguXw,Not Started,
DUP-232,Bagels Etc.,"2122 P St NW, Washington, DC, DC, 20037",Restaurant,Dupont Circle,4.3,710,$,71,38.90939,-77.04762,+12024667171,XtzYoWiKUB64aQ6RHYaz8Q,Not Started,
DUP-233,Surfside Taco Stand,"1800 N St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,4.0,693,$$,71,38.9072039723396,-77.0423059165478,+12024661830,Hsv9yqJ8lOY3hP-VeQP0EQ,Not Started,
DUP-234,Nooshi,"1120 19th St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,3.6,802,$$,71,38.904626,-77.043645,+12022933138,Rp7MHWHUQDwYIH2VkP0vcg,Not Started,
DUP-235,Chicken + Whiskey,"1738 14th St NW, Washington, DC, DC, 20009",Restaurant,Dupont Circle,4.2,707,$$,71,38.913855,-77.032106,+12026672456,QJMhG5YZa422Rqz-m_gXYw,Not Started,
DUP-236,I Ricchi,"1220 19th St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,3.1,617,$$$,71,38.9068709768993,-77.0438431904907,+12028350459,FvwxyEH1XXDAHvPsPbyrCA,Not Started,
DUP-237,Stachowski's Market,"1425 28th St NW, Washington, DC, DC, 20007",Restaurant,Dupont Circle,4.4,667,$$,71,38.9092400945805,-77.0569114644163,+12025063125,g2cn6q5xQH5PcBZ3ftUEwA,Not Started,
DUP-238,Compass coffee,"2150 P St NW, Washington, DC, DC, 20037",Coffee,Dupont Circle,3.6,7,,71,38.909469237077616,-77.04850897480337,,44pAcfzevlAlwgxwY_Ssrg,Not Started,
DUP-239,Cafe Cino,"1825 18th St NW, Washington, DC, DC, 20009",Coffee,Dupont Circle,4.1,7,,71,38.915029,-77.041392,,_COQedjQ9e6Tjqxc6MkIng,Not Started,
DUP-240,Pret A Manger,"1701 K St, Washington DC, DC, 20006",Coffee,Dupont Circle,3.4,110,$,71,38.90283,-77.03877999999061,+12028577945,GPjicisYaot-nC5EAbwDSQ,Not Started,
DUP-241,Peet's Coffee,"1701 Pennsylvania Ave NW, Washington, DC, DC, 20006",Coffee,Dupont Circle,3.8,109,$$,71,38.89923,-77.03998,+12024369271,pdruBMzsSB043oLsD0jQOQ,Not Started,
DUP-242,Peet's Coffee,"1101 17th St NW, Washington, DC, DC, 20036",Coffee,Dupont Circle,3.6,89,$,71,38.90395,-77.038282,+12024802003,HFLZmlB0WnT70Uc_cAbK4g,Not Started,
DUP-243,Starbucks,"2130 H St NW, Washington, DC, DC, 20052",Coffee,Dupont Circle,2.3,93,$$,71,38.89943,-77.04859,+12022960302,eFWHjPpX2Shjai-5kDwzKg,Not Started,
DUP-244,Azela Cafe,"2118 18th St NW, Washington, DC, DC, 20009",Coffee,Dupont Circle,3.0,7,$,71,38.91849,-77.04191,+12027970778,Ek6Kq248Cj9E7upRDEdVwQ,Not Started,
DUP-245,Frogman,"Washington, DC, DC, 20005",Brewery,Dupont Circle,0.0,0,,71,38.904675578818065,-77.03149756885347,+12023521067,FbWAjjremnrixWU5D_AZiA,Not Started,
DUP-246,Metro Cafe,"1400 16th St NW, Washington, DC, DC, 20036",Cafe,Dupont Circle,4.1,11,,71,38.90908,-77.03707,,mBLiOYGSOifY9xYC6-YBkw,Not Started,
LOG-072,Jake's Tavern,"1606 7th St NW, Washington, DC, DC, 20001",Bar,Logan Circle,3.8,53,,71,38.91144,-77.02212,+12402692556,vaW0LGQXp8QosK7OmAIjyQ,Not Started,
LOG-073,Barkada Wine Bar,"1939 12th St NW, Washington, DC, DC, 20009",Wine Bar,Logan Circle,4.3,42,,71,38.91663,-77.027853,+12022897588,C56DBe-CR_b36oe7LIL-Gg,Not Started,
LOG-074,SUNdeVICH,"1314 9th St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,4.2,650,$$,71,38.90776373566,-77.024359310674,+12023191086,F7-FwF4nx4jrl7Vwzgx4Qw,Not Started,
LOG-075,Ammathar,"1326 14th St NW, Washington, DC, DC, 20005",Restaurant,Logan Circle,3.5,684,$$,71,38.90782,-77.03212,+12025881795,feUeHfAN-KvUt51kTe3JSA,Not Started,
LOG-076,El Rinconcito Cafe,"1129 11th St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,4.1,633,$,71,38.90542,-77.0268,+12027894110,5WuNUaWOpw2uuWv1GDUUdg,Not Started,
LOG-077,Stan's Restaurant & Bar,"1029 Vermont Ave NW, Washington, DC, DC, 20005",Restaurant,Logan Circle,3.9,707,$$,71,38.90354,-77.03281,+12023474488,WDidVZV252QRpdQnf2jN-A,Not Started,
LOG-078,Bresca,"1906 14th St NW, Washington, DC, DC, 20009",Restaurant,Logan Circle,4.2,571,$$$$,71,38.9158321,-77.0320749,+12025187926,mxUHDbc7lAzN5pTqoec1uw,Not Started,
14TH-035,Rooster & Owl,"2436 14th St NW, Washington, DC, DC, 20009",Restaurant,14th Street Corridor,4.5,528,$$$$,71,38.9215571973142,-77.0323891192675,+12029159004,H7FdxcPi_O3yxrOo1Ayt_g,Not Started,
14TH-036,Osteria Al  Volo,"1790 Columbia Rd NW, Washington, DC, DC, 20009",Restaurant,14th Street Corridor,4.5,594,$$,71,38.92271878316674,-77.04217705493204,+12027580759,JjGLEi6zw5PgR4AQfDPBng,Not Started,
14TH-037,El Tamarindo,"1785 Florida Ave NW, Washington, DC, DC, 20009",Restaurant,14th Street Corridor,3.4,626,$$,71,38.91717,-77.04126,+12023283660,5wh89QklnvW7cs-I4oqEZg,Not Started,
SHAW-017,Boundary Stone,"116 Rhode Island Ave NW, Washington, DC, DC, 20001",Restaurant,Shaw,4.0,532,$$,71,38.9153124721549,-77.0127552728748,+12026216635,H1bxVVegGF6c4XohglutrA,Not Started,
SHAW-018,Bartaco,"475 K St NW, Washington, DC, DC, 20001",Bar,Shaw,4.3,50,$$,71,38.903139079173926,-77.01812400559639,+17138501010,zekBbPcFHHTz8VcEyRoyCA,Not Started,
SHAW-019,DCity Smokehouse,"203 Florida Ave NW, Washington, DC, DC, 20001",Restaurant,Shaw,4.0,665,$$,71,38.91324,-77.01437,+12027331919,XAbxIfxcgBCP9gRFERRSBw,Not Started,
ADAM-022,Martha Dear,"3110 Mt Pleasant St NW, Washington, DC, DC, 20010",Bar,Adams Morgan,4.4,114,,71,38.929205,-77.037805,,rioXBS7nqNtUY3akaqKKtg,Not Started,
ADAM-023,Los Hermanos,"1426 Park Rd NW, Washington, DC, DC, 20010",Restaurant,Adams Morgan,4.5,666,$$,71,38.9304580688477,-77.0337905883789,+12024838235,6gLOmtYveXe1_YPdo-T9rw,Not Started,
ADAM-024,Umi Japanese Cuisine,"2625 Connecticut Ave, Washington, DC, DC, 20008",Restaurant,Adams Morgan,3.9,594,$$,71,38.92431,-77.05148,+12023323636,wMHBSaYIiP_-2_GbiiXZPw,Not Started,
ADAM-025,Duccini's,"1778 U St NW, Washington, DC, DC, 20009",Restaurant,Adams Morgan,3.7,747,$,71,38.916732,-77.041221,+12024848484,PRIkhHjIf0XFlxKPeu8qAw,Not Started,
ADAM-026,Woodley Market,"2401 Calvert St NW, Washington, DC, DC, 20008",Coffee,Adams Morgan,1.7,6,$$,71,38.9252666071697,-77.0530039072037,,tY9dVZpTAMUJx2uDNQPiDw,Not Started,
COLH-034,Aurora Market,"500 Irving St NW, Washington, DC, DC, 20010",Cafe,Columbia Heights,4.5,10,,71,38.92923,-77.01975,+12028820280,btBzAeGQ81jcUaY4TFV1jA,Not Started,
PETW-008,Cinder BBQ,"800 Upshur St NW, Washington, DC, DC, 20011",Bar,Petworth,4.1,124,,71,38.94176,-77.02353,+12024506795,vXfdlrm8Zgpycc03_Whm1A,Not Started,
HST-069,F1 Arcade,"420 Penn St NE, Washington, DC, DC, 20002",Bar,H Street NE,3.7,131,$$,71,38.9107257,-76.99751177443234,+12029003131,67HmZe8vFofokK29cU45PQ,Not Started,
HST-070,Cane,"403 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.3,700,$$,71,38.9,-77.00032,+12026752011,ZQmeDA4ZkM6F1dr2HNVWXA,Not Started,
HST-071,Starbucks,"625 H St NE, Washington, DC, DC, 20002",Coffee,H Street NE,3.7,89,$$,71,38.90010414653917,-76.99745067387626,+12028078439,kydKYU-kYW1_I9KC9OFRMQ,Not Started,
CAPH-066,The Wells,"727 C St SE, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,4.3,52,,71,38.88518258117836,-76.99599564507497,,x2fXZh8R7R4KdQ6QWOfeOA,Not Started,
CAPH-067,Tap99,"1250 Half St SE, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,4.4,120,$$,71,38.87477469142016,-77.00697623430978,,Ah8-vk2ypVPuPeUWaDl41A,Not Started,
CAPH-068,STFU Navy Yard,"1299 First St SE, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,3.3,55,$$$,71,38.87497261829987,-77.00609041576739,+15716180777,VkLpNH3jjQj8etMjXjLaJw,Not Started,
CAPH-069,Tortilla Cafe,"210 7th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.1,609,$,71,38.88696,-76.9958,+12025475700,L9zBw-EBRxP7RhV6xlc3-A,Not Started,
CAPH-070,Sushi Hachi,"735 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.3,624,$$,71,38.88018297857272,-76.99525,+12026218499,YR-k5M2E22fIN_z6DmVkFg,Not Started,
CAPH-071,CIRCA at Navy Yard,"99 M St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.4,613,$$,71,38.87629,-77.00629,+12028639900,So1L9zf6irVDiRGw9XDIwA,Not Started,
CAPH-072,District Winery,"385 Water St SE, Washington, DC, DC, 20003",Wine Bar,Capitol Hill / Barracks Row,3.9,617,$$,71,38.873476,-77.000731,+12024849210,d-1Reg0xng0YYqHadC7N2A,Not Started,
CAPH-073,Compass Coffee,"82 I St SE, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,3.9,7,,71,38.879651023115656,-77.00563751347177,,sf5xmRWXfn47yigqPXYhzg,Not Started,
CAPH-074,Cups & Co,"2 Constitution Ave NE, Washington, DC, DC, 20002",Coffee,Capitol Hill / Barracks Row,3.8,6,$,71,38.8922929877525,-77.0069745182991,,qDNzPgIyJDvO5yWNdCFfrA,Not Started,
CAPH-075,Navy Yard Metro Center Cafe - Limited Access,"80 M St SE, Washington, DC, DC, 20003",Cafe,Capitol Hill / Barracks Row,3.2,11,$,71,38.877002,-77.006355,+12024888600,qf-YwE_kobjhEoGgCA-Wkg,Not Started,
NAVY-022,CityBar,"400 E St SW, Washington, DC, DC, 20024",Bar,Navy Yard / The Wharf,3.4,54,$$,71,38.882966,-77.018087,+12027952919,jropTHBR3fPRclUDHuQhVA,Not Started,
NAVY-023,Perch SW Rooftop Lounge,"69 Q St SW, Washington, DC, DC, 20024",Bar,Navy Yard / The Wharf,3.5,47,,71,38.87094871489458,-77.0113185,+12029482962,1R-TeJjgf318yEYISvLSBg,Not Started,
NAVY-024,McDonald's,"400 C St SW, Washington, DC, DC, 20024",Coffee,Navy Yard / The Wharf,2.1,98,$,71,38.885898,-77.018009,+12024840803,2IHlz0SLIJw6BGjFEzVMMg,Not Started,
PENN-106,Cranes Spanish Kaiseki,"724 9th St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,4.3,767,$$$,71,38.89925,-77.02441,+12025254900,iZy3tKmUETSp_YxONUcV9Q,Not Started,
PENN-107,Matchbox - Penn Quarter,"750 E St NW, Washington, DC, DC, 20004",Restaurant,Penn Quarter / Chinatown,4.1,559,$$,71,38.89595,-77.02249,+12022894441,F01KP57njeXHnlZcyLP27Q,Not Started,
PENN-108,Love Makoto,"200 Massachusetts Ave NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,4.5,518,$$$$,71,38.898886,-77.014134,+12029927730,CUxCOqB_pqzU5P0iLPd5tQ,Not Started,
PENN-109,Centrolina,"974 Palmer Aly, Washington, DC, DC, 20268",Restaurant,Penn Quarter / Chinatown,3.8,521,$$$,71,38.9002195432511,-77.0255389888855,+12028982426,jJVwFsxzHJmQes6q_BXxKg,Not Started,
PENN-110,Ristorante TOSCA,"1112 F St NW, Washington, DC, DC, 20004",Restaurant,Penn Quarter / Chinatown,4.1,549,$$$,71,38.897057,-77.027681,+12023671990,MGfWFC5c_0ui3zNj1jXqFg,Not Started,
PENN-111,Umaya Izakaya,"733 10th St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,3.7,798,$$,71,38.8987846374512,-77.0256729125977,+12022903443,QSzNSQqEbxtjBHEmNx7I2g,Not Started,
PENN-112,Sushi Nakazawa,"1100 Pennsylvania Ave NW, Washington, DC, DC, 20004",Restaurant,Penn Quarter / Chinatown,4.4,520,$$$$,71,38.893710652334576,-77.02776904642951,+12022893515,MMTutZ0Bc4S0XBn-mT0K0A,Not Started,
PENN-113,New Big Wong,"610 H St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,3.0,651,$$,71,38.89971124636973,-77.02061877055237,+12026280491,emy68nZERGuUmgKYTSsCPg,Not Started,
PENN-114,Hard Rock Cafe,"999 E St NW, Washington, DC, DC, 20004",Restaurant,Penn Quarter / Chinatown,2.6,765,$$,71,38.8963279126326,-77.0259034098564,+12027377625,I075lJqDsDKuXTtuxZV28g,Not Started,
PENN-115,Starbucks,"1000 H St NW, Washington, DC, DC, 20001",Coffee,Penn Quarter / Chinatown,2.9,89,$,71,38.899631639738,-77.02678,+12028054814,nZC5R_BIOnRwdXSlxOroOw,Not Started,
GTWN-079,Nick's Riverside Grill,"3050 K St NW, Washington, DC, DC, 20007",Bar,Georgetown,2.6,766,$$,71,38.9014856957346,-77.060420151394,+12023423535,e9sqkdBvVP10SoS2sZTSdQ,Not Started,
GTWN-080,The Fountain Inn,"1659 Wisconsin Ave NW, Washington, DC, DC, 20007",Bar,Georgetown,4.6,50,,71,38.91198,-77.0655,+12022901112,yXJNGscCJD-4mspAAnhisQ,Not Started,
GTWN-081,Nobu Washington D.C,"2525 M St NW, Washington Dc, DC, 20037",Restaurant,Georgetown,3.6,610,$$$,71,38.905478817556194,-77.0542038033379,+12028716565,GbGvS-KM1j51mvomcfaDhQ,Not Started,
GTWN-082,Midnight Mug,"3700 O St NW, Washington, DC, DC, 20057",Coffee,Georgetown,3.5,6,$$,71,38.9062348020097,-77.0720740908768,+12026870100,GkiVviskpNQsCfU5HR_y1g,Not Started,
